userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
81303: (480,2.8849425315856934) (260,2.8293919563293457) (1196,2.8073318004608154) (2571,2.7987277507781982) (589,2.768075704574585) (1580,2.7548933029174805) (2858,2.7251315116882324) (2916,2.723999500274658) (1270,2.645941734313965) (2762,2.597365379333496) (1197,2.546630620956421) (2716,2.54166841506958) (1240,2.5367379188537598) (3578,2.510267972946167) (1097,2.4874320030212402) (1127,2.4589591026306152) (593,2.453030586242676) (1214,2.4510841369628906) (457,2.4202146530151367) (1200,2.4144790172576904)
84283: (2858,2.734088659286499) (1196,2.7014646530151367) (260,2.6802101135253906) (1210,2.604879379272461) (1270,2.4872617721557617) (1198,2.4748058319091797)* (480,2.4645752906799316) (2762,2.462385654449463) (589,2.4581096172332764) (1197,2.4529364109039307)* (1617,2.4173874855041504) (1097,2.4002442359924316) (2028,2.398391008377075) (527,2.389017105102539) (110,2.3775341510772705) (1265,2.3766918182373047) (356,2.345219612121582) (2997,2.3297343254089355) (1580,2.329608917236328) (541,2.2946557998657227)
84862: (1210,2.8578014373779297) (2858,2.833714008331299) (480,2.8267107009887695) (1580,2.6899969577789307) (1270,2.68560528755188) (2916,2.624157428741455) (1198,2.5963711738586426) (593,2.57291841506958) (1097,2.5504307746887207) (356,2.53663969039917) (2716,2.524235248565674) (1,2.477344036102295) (1265,2.477013111114502) (296,2.469430446624756) (1214,2.4692251682281494) (3578,2.464067220687866) (2396,2.449808120727539) (457,2.417811393737793) (1200,2.4059653282165527) (1127,2.396907329559326)
81885: (2858,2.422286033630371) (1196,2.400827407836914) (260,2.386293411254883)* (1210,2.324629783630371) (593,2.2260823249816895) (1270,2.216187000274658) (589,2.1989734172821045) (2762,2.190702199935913) (2571,2.188870429992676) (1197,2.180246353149414) (296,2.147768020629883) (2028,2.1389427185058594) (1097,2.133422613143921) (2396,2.132343292236328) (1617,2.1291658878326416) (110,2.1231679916381836) (1265,2.1068637371063232) (527,2.10619854927063) (858,2.102963924407959) (318,2.1023073196411133)
84686: (1196,3.604113817214966)* (1580,3.447535753250122) (1097,3.193706750869751) (3578,3.145543098449707) (608,3.1187219619750977) (1214,3.117403507232666)* (1265,3.080021619796753) (1200,3.052638530731201)* (296,3.046895742416382) (780,3.036987781524658) (2396,3.0234055519104004) (377,2.9850857257843018) (2987,2.9790163040161133) (1291,2.9332406520843506)* (648,2.9179532527923584) (2355,2.912210464477539) (858,2.9087002277374268) (2997,2.877835750579834) (1573,2.8746836185455322) (1259,2.843937873840332)*
84546: (260,2.66408634185791) (1196,2.660630464553833) (2858,2.630753517150879) (2571,2.552023410797119) (1270,2.4871985912323) (1580,2.483586311340332) (2628,2.455864906311035) (2762,2.4501688480377197)* (110,2.421515941619873)* (2916,2.417426109313965) (1198,2.4088926315307617) (593,2.391157865524292)* (608,2.3777313232421875) (1097,2.363132953643799) (356,2.351351261138916) (1240,2.341792106628418) (2716,2.334921360015869)* (296,2.295095443725586) (1,2.294875144958496) (1214,2.282667875289917)
83111: (2858,2.100442886352539) (608,2.064051628112793) (1196,2.036410331726074) (260,2.0134778022766113) (593,1.9513375759124756) (1617,1.9293882846832275) (1210,1.9232814311981201) (296,1.8917717933654785) (1198,1.8877756595611572) (858,1.8825708627700806) (527,1.8822599649429321) (318,1.8812134265899658) (2396,1.8758981227874756) (1270,1.8573503494262695) (1197,1.8493865728378296) (2762,1.8425514698028564) (2997,1.8271760940551758) (1265,1.8192780017852783) (1097,1.8147107362747192) (541,1.8130745887756348)
82000: (1196,2.4024581909179688) (2858,2.3980636596679688) (260,2.3978753089904785) (1210,2.358708381652832) (480,2.2904422283172607) (589,2.252650737762451) (2571,2.252504825592041) (1270,2.2339086532592773) (2762,2.204871654510498) (593,2.1927759647369385) (1198,2.1869583129882812) (1197,2.1850812435150146) (1580,2.1735119819641113) (2028,2.1659111976623535) (110,2.158367156982422) (1097,2.137814521789551) (2628,2.1318368911743164) (296,2.1115732192993164) (356,2.110280752182007) (2916,2.0984420776367188)
82649: (260,3.356926679611206) (1196,3.3512868881225586) (1210,3.331181049346924) (2858,3.307962656021118)* (589,3.2051024436950684)* (1270,3.1316981315612793) (2628,3.100888729095459) (2916,3.053699493408203) (2028,3.047743797302246) (1198,3.0305416584014893) (593,3.0052998065948486)* (356,2.9588680267333984) (1240,2.9517931938171387) (1265,2.893322706222534) (1,2.8893380165100098) (1214,2.8777148723602295) (1200,2.8038101196289062) (858,2.7733869552612305) (318,2.7716755867004395)* (2987,2.762425422668457)*
85214: (260,2.004901647567749) (480,2.0003774166107178) (1210,2.0000994205474854) (1196,1.9960434436798096) (2571,1.948991060256958) (589,1.9362448453903198) (1580,1.9081695079803467) (2628,1.8988293409347534) (1270,1.8750243186950684) (2916,1.8707196712493896) (2762,1.843543291091919) (110,1.8344284296035767) (2028,1.8291265964508057) (1197,1.8150521516799927) (1198,1.7981832027435303) (2716,1.77849280834198) (1240,1.7784168720245361) (593,1.7735176086425781) (356,1.7734010219573975) (1097,1.7718992233276367)
81314: (608,1.9371168613433838) (1196,1.8964712619781494) (260,1.8723149299621582) (593,1.823551893234253) (1617,1.8107523918151855) (1210,1.7845503091812134) (296,1.7692261934280396) (858,1.7633349895477295) (318,1.7632851600646973) (1198,1.759902834892273) (1270,1.7260184288024902) (1197,1.72178316116333) (2762,1.7144147157669067) (1265,1.6979817152023315) (541,1.69716215133667) (1193,1.6967875957489014) (1394,1.691263198852539) (1097,1.6884005069732666) (50,1.6645264625549316) (34,1.6585336923599243)
82849: (1196,3.139836311340332) (260,3.1208667755126953) (608,2.9407858848571777)* (480,2.9321000576019287) (1270,2.901973247528076) (589,2.9004950523376465) (2571,2.8954551219940186) (593,2.879014253616333) (2762,2.866379737854004) (1198,2.8600587844848633) (1197,2.846947193145752) (2028,2.80484676361084)* (110,2.788923978805542) (1097,2.784205436706543) (1580,2.778488874435425) (296,2.775970697402954)* (2396,2.7559947967529297) (1265,2.7398462295532227) (356,2.7350611686706543) (2628,2.7108280658721924)
84538: (260,3.1812949180603027) (1196,3.1801085472106934) (2858,3.14017391204834) (589,3.0317630767822266) (1270,2.9640111923217773) (1580,2.95951771736145) (2628,2.928865909576416) (2762,2.9214413166046143) (110,2.8866686820983887) (2916,2.8837149143218994)* (2028,2.8833107948303223) (1197,2.882086992263794) (593,2.847402572631836)* (1097,2.817776679992676) (1240,2.790818214416504) (2716,2.778663158416748) (1265,2.7379226684570312) (1,2.7325332164764404) (296,2.7324395179748535) (1214,2.722601890563965)
85055: (260,2.8727402687072754)* (2858,2.859243631362915) (480,2.757460117340088) (589,2.706027030944824)* (2762,2.6342718601226807) (608,2.624290943145752) (1198,2.609795093536377) (1197,2.608959674835205) (593,2.6056108474731445) (2028,2.5910468101501465) (356,2.5207881927490234) (296,2.5064704418182373) (1240,2.499846935272217)* (1265,2.4920833110809326) (2396,2.4860551357269287) (2716,2.4808950424194336) (1,2.458521842956543) (858,2.4261510372161865) (318,2.4250850677490234) (3578,2.400698184967041)
83588: (2858,2.5916810035705566) (1196,2.557558059692383) (260,2.5417776107788086) (1210,2.4670276641845703) (608,2.4666433334350586) (593,2.3895316123962402) (1270,2.3587794303894043) (1198,2.3481719493865967) (1197,2.3259286880493164) (296,2.307858943939209) (1617,2.30019211769104) (2396,2.2901253700256348) (1097,2.27718448638916) (2028,2.2740044593811035) (858,2.2671191692352295) (318,2.265341281890869) (1265,2.2561068534851074) (110,2.252823829650879) (356,2.224243640899658) (2997,2.2137067317962646)
83090: (260,2.551219940185547) (1196,2.545595407485962) (1210,2.5306100845336914) (2858,2.5185956954956055) (480,2.499582290649414) (2571,2.443765878677368)* (589,2.4361090660095215)* (1270,2.3837904930114746) (1580,2.380002975463867) (2762,2.3483920097351074) (2916,2.317570924758911) (1197,2.317488431930542) (1198,2.3048672676086426) (593,2.2925591468811035) (608,2.2775332927703857) (1097,2.2637505531311035) (1240,2.2424397468566895) (2716,2.2381625175476074) (1265,2.204261302947998)* (1214,2.188244581222534)
80221: (2858,2.013326406478882) (1196,1.9652657508850098) (608,1.9562228918075562) (1210,1.869009017944336) (593,1.8645561933517456) (1617,1.825153112411499) (1198,1.8146965503692627) (296,1.8045977354049683) (1270,1.7983133792877197) (2396,1.7890925407409668) (527,1.786756992340088) (318,1.7863341569900513) (1197,1.7840588092803955) (2762,1.7806360721588135) (1097,1.7495365142822266) (1265,1.7454535961151123) (589,1.7439173460006714) (2997,1.7372947931289673) (480,1.7275309562683105) (2028,1.7253131866455078)
84719: (1196,3.3843417167663574) (260,3.384242057800293) (1210,3.3596038818359375) (480,3.3150079250335693) (2571,3.243654251098633) (589,3.2260079383850098) (1580,3.1519031524658203) (1270,3.1516642570495605) (2628,3.122197389602661) (2762,3.1094813346862793) (110,3.0711588859558105) (1197,3.0660996437072754) (1198,3.0537562370300293) (593,3.024277687072754) (356,2.9768431186676025) (1240,2.9689111709594727) (2716,2.9565136432647705) (1265,2.911677837371826) (1,2.907327651977539) (296,2.9028854370117188)
81049: (260,2.9697742462158203)* (1210,2.9651200771331787)* (2858,2.895591974258423) (1580,2.830833911895752) (2628,2.8187594413757324) (2916,2.7780299186706543) (1270,2.776416301727295) (110,2.7208166122436523)* (1197,2.6867895126342773) (1198,2.6628189086914062) (1240,2.6382899284362793) (593,2.622530698776245) (3578,2.5893216133117676) (608,2.568542003631592) (1,2.5678491592407227) (1214,2.561905860900879) (1127,2.52473783493042) (457,2.520723342895508) (1200,2.5082414150238037) (2396,2.4924774169921875)
84662: (1196,2.8850746154785156) (260,2.867635726928711) (608,2.740708112716675) (593,2.6704039573669434) (480,2.668644428253174) (1270,2.6651835441589355) (589,2.6497175693511963) (2571,2.639350652694702) (1198,2.639347553253174) (2762,2.63557767868042) (1197,2.621541976928711) (296,2.5772218704223633) (2028,2.5747878551483154) (1097,2.56522274017334) (110,2.5562963485717773) (1617,2.5511229038238525) (1265,2.5321693420410156) (1580,2.52530574798584) (318,2.520965337753296) (858,2.519397258758545)*
83581: (2858,3.2195351123809814) (608,3.059547185897827) (1198,2.9183640480041504)* (480,2.9053895473480225) (2762,2.900907516479492) (2571,2.880247116088867) (296,2.863874912261963) (1617,2.8520073890686035) (2028,2.828204870223999) (527,2.8169286251068115) (858,2.810147285461426)* (110,2.803363800048828) (356,2.7650015354156494) (2997,2.7468316555023193) (1580,2.7460718154907227) (1240,2.6919689178466797)* (50,2.675794839859009) (1259,2.674912691116333)* (1394,2.6210837364196777) (2916,2.6112852096557617)
79413: (260,2.8638527393341064) (1210,2.8318469524383545) (2571,2.720806121826172) (589,2.7126588821411133) (1270,2.666940689086914) (1580,2.6364593505859375) (2762,2.630192518234253) (1197,2.600395917892456) (2628,2.6003494262695312) (1198,2.5953354835510254) (608,2.5879712104797363) (593,2.582362651824951) (2916,2.5592284202575684) (1097,2.541185140609741) (1240,2.5006332397460938) (2716,2.487475633621216) (296,2.48093843460083) (1265,2.4784398078918457) (2396,2.4655508995056152) (1,2.457690477371216)
80344: (1196,2.9379611015319824)* (260,2.9360599517822266) (2858,2.915642261505127) (1210,2.901005268096924) (1270,2.7352309226989746) (1580,2.699129104614258) (2762,2.697230339050293) (1198,2.662525177001953) (608,2.6608450412750244) (2628,2.6607234477996826) (2028,2.6564207077026367)* (593,2.653505325317383)* (110,2.6532745361328125) (2916,2.6176507472991943) (1097,2.605898380279541) (1240,2.5624279975891113) (296,2.549433469772339) (2716,2.5485968589782715) (1265,2.5436811447143555)* (2396,2.5315628051757812)
81724: (1196,2.957374334335327)* (2858,2.9326977729797363) (1210,2.9197700023651123)* (2571,2.8038623332977295) (1270,2.753772258758545) (1580,2.71690034866333) (2762,2.713266372680664) (1197,2.683696746826172) (1198,2.678631544113159) (2628,2.6764731407165527) (608,2.6751770973205566) (2028,2.6731603145599365) (110,2.670044422149658) (1097,2.6231164932250977) (356,2.5987253189086914) (1240,2.580613136291504) (2716,2.56630277633667) (296,2.5650579929351807) (1265,2.5591397285461426) (2396,2.544541358947754)
85120: (260,2.5515739917755127) (1210,2.545344829559326) (480,2.5439629554748535) (1196,2.540008068084717) (2571,2.4792704582214355) (589,2.462663412094116) (1580,2.425039291381836) (1270,2.3821840286254883) (2916,2.3766512870788574) (110,2.33449649810791) (2028,2.325239419937134) (1197,2.306607246398926) (1240,2.261493444442749) (2716,2.2598459720611572) (1097,2.2551004886627197) (356,2.2543811798095703) (3578,2.21856689453125) (608,2.214717149734497) (1,2.2020926475524902) (1214,2.196549415588379)
81984: (260,2.676032543182373) (1196,2.669083595275879) (1210,2.6582305431365967) (480,2.635469675064087) (2858,2.6338276863098145) (2571,2.5743117332458496) (589,2.5626142024993896) (1580,2.508471965789795) (1270,2.499706745147705) (2628,2.48628306388855) (2762,2.4617791175842285)* (2916,2.4489049911499023) (110,2.4383623600006104) (2028,2.4349751472473145) (1198,2.413928508758545) (593,2.393594741821289) (1097,2.372305154800415) (608,2.3705294132232666) (356,2.363224506378174) (1240,2.3582024574279785)
79944: (260,3.14805006980896) (1196,3.146080493927002) (480,3.070504665374756) (2571,3.0070784091949463) (589,2.995540142059326) (1270,2.937252998352051) (1580,2.9203176498413086) (2762,2.8949460983276367)* (2628,2.8866195678710938) (1197,2.8592658042907715) (2028,2.856570243835449) (110,2.856266498565674) (1198,2.8493740558624268) (2916,2.841717004776001) (593,2.8329763412475586) (608,2.8246049880981445) (1097,2.7927703857421875) (356,2.7745649814605713) (1240,2.7600350379943848) (1265,2.721440076828003)
80293: (2858,2.1641664505004883) (608,2.129944324493408) (1196,2.098390579223633) (260,2.0721275806427)* (593,2.0076727867126465) (1617,1.9884397983551025) (1210,1.976637363433838) (296,1.947896957397461) (1198,1.9423084259033203) (318,1.938488245010376) (2396,1.9307386875152588)* (1270,1.909433126449585) (1197,1.9024510383605957) (2762,1.8945035934448242) (2997,1.88157057762146) (1265,1.872455358505249) (541,1.867711067199707) (1097,1.8657722473144531) (1394,1.8558542728424072) (589,1.8320389986038208)
82413: (480,3.47519588470459) (260,3.4727067947387695) (1210,3.4701790809631348) (1196,3.4575648307800293) (2858,3.3857340812683105) (2571,3.3845138549804688) (2628,3.302304267883301) (1270,3.2428531646728516) (2762,3.190776824951172) (2028,3.1655025482177734) (1197,3.137523651123047) (1198,3.1100072860717773) (1240,3.0828757286071777) (2716,3.0807342529296875) (1097,3.0655479431152344) (608,2.9961256980895996) (1214,2.9914207458496094) (1127,2.95285701751709) (457,2.944200038909912) (1200,2.932377338409424)
84398: (2858,1.8011786937713623)* (608,1.7632086277008057) (1196,1.749562382698059) (260,1.731308937072754) (593,1.673561930656433) (1210,1.6593842506408691) (1617,1.6492106914520264) (296,1.6217557191848755) (1198,1.6216812133789062) (858,1.6113693714141846) (2396,1.6112632751464844) (318,1.6095807552337646) (527,1.6092274188995361) (1270,1.599851131439209) (1197,1.5926194190979004) (1265,1.5635749101638794) (1097,1.5600253343582153) (541,1.5497453212738037) (589,1.5451027154922485) (2028,1.5353171825408936)
80539: (2858,2.3138418197631836) (1196,2.24190092086792) (260,2.215834856033325) (593,2.1502881050109863) (1617,2.128854990005493) (1198,2.0784177780151367) (858,2.0750479698181152) (318,2.074451446533203) (527,2.0733981132507324) (1270,2.0444703102111816) (1197,2.0361907482147217) (2762,2.0281879901885986) (2997,2.0146608352661133) (1265,2.0037648677825928) (541,1.9986284971237183) (1097,1.9965282678604126) (1193,1.9873133897781372) (1394,1.9846340417861938) (589,1.9627093076705933) (50,1.9599354267120361)
80968: (480,2.3972816467285156) (1210,2.3577377796173096) (260,2.345378875732422) (1196,2.3254270553588867) (2571,2.323758125305176) (589,2.2986207008361816) (2628,2.2980575561523438) (1580,2.289997100830078) (2916,2.2652573585510254) (2858,2.2545719146728516) (1270,2.1941137313842773) (110,2.164978504180908) (2762,2.1527280807495117) (2028,2.1481690406799316) (2716,2.1113460063934326) (1197,2.1101014614105225) (1240,2.105278491973877) (1198,2.0803780555725098) (356,2.0752789974212646) (1097,2.0601000785827637)
82385: (260,3.0484304428100586)* (2858,3.0423035621643066) (480,2.918607234954834)* (589,2.8674535751342773) (1270,2.839427947998047)* (608,2.7996890544891357) (2762,2.799011707305908) (593,2.777251720428467) (1198,2.775239944458008) (1197,2.7740354537963867) (1580,2.7715208530426025)* (2028,2.7524514198303223) (110,2.745142936706543) (296,2.6723246574401855) (1265,2.6557464599609375) (1240,2.6494569778442383) (2716,2.6321516036987305) (1,2.6120142936706543) (1617,2.6008903980255127) (1214,2.597074508666992)
84307: (1196,1.4540231227874756) (1617,1.4513819217681885) (260,1.434382677078247) (858,1.4057530164718628) (1193,1.4018073081970215) (318,1.4017398357391357) (527,1.3975300788879395) (1230,1.3923453092575073) (296,1.3917979001998901) (912,1.3813695907592773)* (2396,1.3786108493804932)* (1394,1.3704233169555664) (1225,1.3651387691497803) (1198,1.363746166229248) (1252,1.3605527877807617) (1094,1.3582656383514404) (1304,1.3555679321289062) (2997,1.352982521057129) (541,1.3484236001968384) (1247,1.3446732759475708)
80432: (1196,3.073855400085449) (260,3.0721817016601562) (2858,3.0491769313812256) (480,2.976378917694092) (2571,2.918215751647949) (1270,2.8631348609924316) (1580,2.8290696144104004) (2762,2.822488784790039) (1197,2.789877414703369) (2628,2.788710594177246) (2028,2.780752420425415) (110,2.7785563468933105) (2916,2.7456202507019043) (1097,2.728024482727051) (356,2.703615188598633) (1240,2.684837818145752) (2716,2.6702449321746826) (296,2.6663548946380615) (1265,2.661240577697754) (2396,2.645848274230957)
