userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
81303: (480,2.7587850093841553) (2571,2.704293727874756) (260,2.6914567947387695) (589,2.681854248046875) (1196,2.6773288249969482) (2858,2.655289888381958) (2916,2.645723342895508) (1580,2.6338887214660645) (1270,2.5539801120758057) (2762,2.5181007385253906) (1197,2.4813919067382812) (2716,2.4765515327453613) (3578,2.451266050338745) (593,2.4204559326171875) (1265,2.4096245765686035) (1240,2.4058146476745605) (1097,2.383277416229248) (457,2.3805959224700928) (377,2.353505849838257) (2396,2.3477606773376465)
79454: (608,2.1338040828704834)* (2858,2.0989699363708496) (1196,2.0863633155822754) (1230,1.9641716480255127) (1198,1.9280258417129517)* (1304,1.9217157363891602) (527,1.9191877841949463) (1394,1.9068007469177246) (1221,1.8963931798934937) (1225,1.890582799911499) (924,1.88505220413208)* (1270,1.8831372261047363) (296,1.8686333894729614) (1197,1.8635847568511963) (1210,1.861566185951233) (1136,1.859494686126709) (1097,1.8354339599609375) (2997,1.821101427078247) (1094,1.8115477561950684) (904,1.8103145360946655)
83258: (1196,2.3260297775268555) (2858,2.3211731910705566) (260,2.3019442558288574) (1210,2.21372652053833) (589,2.1744532585144043) (1270,2.174295425415039) (480,2.1697192192077637) (608,2.1551144123077393) (593,2.153667449951172) (2571,2.152284622192383) (1198,2.116529703140259) (2028,2.108187675476074) (2762,2.087283134460449) (110,2.086977005004883) (2396,2.075164794921875) (1097,2.0663418769836426) (1265,2.057408571243286) (296,2.0473501682281494) (1580,2.044318914413452) (2628,2.021644115447998)
82054: (1196,2.2949793338775635) (2858,2.2907564640045166)* (260,2.2741355895996094) (1210,2.1932668685913086) (480,2.1675469875335693) (589,2.1638519763946533) (1270,2.149550437927246) (2571,2.148319721221924) (593,2.119399070739746) (608,2.1091995239257812) (1197,2.10288405418396) (2028,2.09397292137146) (1198,2.086322784423828) (110,2.0747885704040527) (2762,2.0729174613952637) (2396,2.0460238456726074) (1580,2.0450000762939453) (1097,2.0406951904296875) (1265,2.0346732139587402) (2628,2.025407552719116)
80485: (480,2.3254973888397217)* (2571,2.2784981727600098) (589,2.259615421295166) (1196,2.256277084350586) (1210,2.2386057376861572) (2916,2.231398582458496) (2628,2.2283945083618164)* (1270,2.1531059741973877) (110,2.149681568145752) (3578,2.067676305770874)* (356,2.058614730834961) (780,2.0336480140686035) (1265,2.0308163166046143) (1240,2.0282135009765625) (1,2.0249195098876953) (1097,2.009852886199951) (457,2.0086586475372314) (377,1.9884834289550781) (1127,1.9799342155456543) (2396,1.9771032333374023)
80255: (260,2.677806854248047) (1196,2.675827741622925) (2858,2.656663417816162) (2571,2.6336913108825684) (589,2.626376152038574) (1210,2.6217823028564453) (1580,2.548769474029541)* (2028,2.509517192840576) (110,2.5039772987365723) (2762,2.483163595199585)* (1197,2.4698970317840576) (1198,2.411609411239624) (356,2.400496482849121) (1265,2.3948066234588623) (1097,2.3820314407348633)* (1240,2.3795690536499023) (3578,2.37121844291687) (1,2.362982749938965) (2396,2.3567025661468506) (608,2.3536198139190674)*
81586: (2571,3.0779666900634766)* (1210,3.0682060718536377)* (1270,2.97514271736145)* (2628,2.968212842941284)* (110,2.9322404861450195)* (2762,2.908479690551758)* (1197,2.9001176357269287) (1198,2.836883306503296)* (1240,2.787303924560547)* (608,2.7812039852142334) (2396,2.7771081924438477) (3578,2.7704625129699707)* (296,2.7372968196868896) (1214,2.669372797012329) (1127,2.665750026702881)* (377,2.6387808322906494) (318,2.62943959236145) (1610,2.626659870147705) (2997,2.6189661026000977) (2987,2.601527690887451)
81668: (1196,3.1305031776428223) (480,3.1247172355651855) (2571,3.076780080795288) (589,3.0699141025543213) (1210,3.0622568130493164) (2628,2.9713692665100098) (2916,2.9713187217712402) (2028,2.936511993408203) (110,2.927814483642578) (2762,2.9037933349609375) (593,2.855099678039551) (1097,2.789463996887207) (3578,2.77071213722229) (2396,2.764120578765869) (780,2.6780762672424316) (1127,2.6640264987945557) (1214,2.6603710651397705) (527,2.6285178661346436)* (318,2.6177563667297363)* (2997,2.606849431991577)*
84233: (480,3.256526470184326) (589,3.2143259048461914)* (2028,3.0879974365234375) (110,3.071946144104004) (1197,3.060840606689453) (2762,3.0538291931152344) (593,3.0443315505981445)* (1198,3.0061850547790527) (608,2.977931022644043) (1265,2.96610951423645) (2716,2.959019184112549) (1097,2.958949089050293) (356,2.946157455444336) (2396,2.9453744888305664)* (296,2.903188467025757) (1,2.9013757705688477) (3578,2.8794960975646973) (457,2.8543033599853516) (1214,2.8205437660217285)* (527,2.8180880546569824)
84210: (480,2.5094761848449707) (260,2.508054733276367) (1196,2.5059077739715576) (2858,2.487135410308838) (2571,2.46618914604187) (589,2.459744453430176) (1210,2.455317497253418) (2916,2.388129234313965) (2628,2.386414051055908)* (2028,2.3506593704223633) (110,2.3449721336364746) (2762,2.3256120681762695) (593,2.281583547592163) (2716,2.2685177326202393) (1198,2.25783634185791) (356,2.248335599899292) (1265,2.2453455924987793)* (1097,2.2308335304260254) (1240,2.228658676147461) (3578,2.2215824127197266)
79907: (2858,2.676034927368164) (480,2.663499116897583)* (1270,2.54734468460083) (2628,2.5243020057678223)* (2762,2.484744071960449) (1197,2.4828662872314453) (593,2.459216833114624) (2716,2.415670871734619) (1265,2.406486749649048) (356,2.3997642993927) (1097,2.39711332321167) (608,2.392482280731201) (2396,2.378654718399048) (1,2.3632497787475586) (3578,2.3568592071533203) (296,2.3444669246673584) (1214,2.289274215698242)* (527,2.2690927982330322) (318,2.2571916580200195) (2997,2.2439022064208984)
83862: (2858,2.6719415187835693) (608,2.5263171195983887) (1210,2.5069398880004883) (593,2.485294818878174) (1270,2.4761810302734375) (1198,2.4375786781311035)* (589,2.4354844093322754) (480,2.410660743713379) (2571,2.399001121520996) (2396,2.389158248901367) (2028,2.376709461212158) (1097,2.368215560913086) (296,2.360379219055176) (2762,2.359402656555176) (1617,2.357483386993408) (527,2.345874547958374) (1265,2.3447377681732178) (110,2.344407796859741) (858,2.327876567840576) (318,2.32069730758667)
84159: (1196,2.0096967220306396) (2858,2.001190185546875) (260,2.000778913497925) (480,1.9476906061172485) (589,1.9275652170181274) (2571,1.9219985008239746) (1270,1.8932710886001587) (2028,1.855741262435913) (1197,1.8493831157684326) (593,1.84645676612854) (110,1.8449664115905762) (1580,1.8446846008300781) (2762,1.8364920616149902) (2916,1.8345310688018799) (2628,1.833027720451355) (1198,1.8203421831130981) (1265,1.7897369861602783) (1097,1.7877423763275146) (2396,1.7812714576721191) (2716,1.7748785018920898)
81830: (1230,1.5018606185913086) (608,1.5006836652755737) (1294,1.473576545715332) (1252,1.471935510635376) (912,1.4556820392608643) (2858,1.4355132579803467) (1247,1.434696912765503) (1196,1.42718505859375)* (1304,1.4113309383392334) (1617,1.4043378829956055) (858,1.3957970142364502) (750,1.3950247764587402) (1193,1.3934824466705322) (913,1.3914251327514648) (1225,1.3888686895370483) (923,1.3848536014556885) (541,1.3793423175811768) (111,1.3707740306854248) (593,1.3688658475875854) (260,1.3676830530166626)
83193: (1196,2.7474091053009033) (260,2.705009937286377) (608,2.5967445373535156) (1210,2.5809402465820312) (593,2.558502674102783) (589,2.511280059814453) (1198,2.510648727416992) (1197,2.502011299133301) (480,2.4854564666748047) (2571,2.4748873710632324) (2396,2.461099624633789) (2028,2.4508652687072754) (2762,2.4319300651550293) (296,2.4316067695617676)* (1617,2.423342227935791) (110,2.418532133102417) (1265,2.415872812271118) (527,2.413435459136963) (858,2.3935463428497314)* (318,2.3871655464172363)
84334: (480,2.342498779296875)* (260,2.2760496139526367) (589,2.271765947341919) (1196,2.262070655822754) (2916,2.2501087188720703)* (1210,2.248873472213745) (2858,2.2400879859924316) (2028,2.1557211875915527) (2762,2.13201904296875) (2716,2.098583221435547) (1197,2.0965218544006348) (3578,2.0796561241149902) (356,2.065469264984131) (780,2.051640510559082) (593,2.0386457443237305) (1265,2.0357744693756104) (1240,2.03513240814209) (1,2.0330920219421387) (1198,2.0250282287597656) (457,2.017982006072998)*
80819: (2858,3.1327714920043945) (2571,3.1002025604248047)* (589,3.094672918319702) (1210,3.0887246131896973) (2916,3.000365734100342) (2628,2.9974918365478516)* (1270,2.9920601844787598) (110,2.950374126434326) (2762,2.9246673583984375) (1197,2.9146740436553955)* (593,2.8761205673217773) (2716,2.8541688919067383) (1198,2.84478759765625)* (356,2.8281285762786865) (1,2.7854719161987305) (608,2.7804057598114014) (296,2.74165415763855) (1610,2.651015281677246)* (527,2.641846179962158)* (318,2.632720947265625)
81175: (260,3.254599094390869) (1196,3.2539327144622803) (480,3.249173641204834) (589,3.1909966468811035)* (1210,3.183072566986084) (1270,3.083127021789551) (2762,3.0181996822357178)* (1197,3.0036561489105225) (593,2.9672555923461914) (1198,2.933605670928955) (356,2.916416645050049)* (1097,2.8976290225982666) (1240,2.889582395553589) (3578,2.8811585903167725) (2396,2.873541831970215)* (608,2.8722362518310547) (1,2.8705544471740723) (296,2.8329896926879883)* (780,2.7837142944335938) (1127,2.769158124923706)
79469: (260,3.3579275608062744)* (1196,3.354529619216919)* (2571,3.3180623054504395)* (589,3.303767681121826) (1210,3.2917604446411133)* (2916,3.21036434173584) (1270,3.1793346405029297) (110,3.1447672843933105) (2762,3.118837356567383) (1197,3.091218948364258) (593,3.046325445175171) (2716,3.0415902137756348) (356,3.0131869316101074) (1265,3.00337290763855) (3578,2.9847233295440674)* (1097,2.982290029525757) (1,2.9631853103637695) (2396,2.952901840209961) (608,2.9399118423461914) (296,2.908682346343994)
81631: (2858,2.5876317024230957) (1210,2.480457305908203)* (480,2.446568012237549) (1270,2.4312219619750977)* (593,2.395811080932617)* (608,2.3869521617889404) (1197,2.377612590789795) (2028,2.3604488372802734) (1198,2.358727216720581)* (2762,2.340562343597412) (110,2.340526580810547) (2396,2.3079452514648438) (1265,2.2988698482513428) (296,2.279719829559326) (356,2.246903419494629) (2716,2.2415618896484375) (527,2.23577880859375) (1617,2.221681833267212) (318,2.219019651412964) (1,2.218475103378296)
80361: (2858,2.822903633117676) (260,2.7873780727386475) (1210,2.6675777435302734) (608,2.648115634918213) (593,2.622715950012207) (589,2.603348731994629) (480,2.588043451309204) (1197,2.576493978500366)* (2571,2.571821689605713) (2396,2.5244202613830566) (2762,2.5140395164489746) (1097,2.5078938007354736) (110,2.503802537918091) (296,2.4936130046844482) (1265,2.489683151245117) (1617,2.4682979583740234) (527,2.4662742614746094)* (318,2.442182779312134) (1580,2.427577495574951) (1240,2.4267144203186035)
82336: (2858,3.38362455368042) (589,3.2228617668151855) (593,3.1242258548736572) (2028,3.109891891479492) (608,3.094186305999756)* (110,3.085357904434204) (2762,3.0795533657073975) (1198,3.078282117843628) (1580,3.061774253845215) (2916,3.0365307331085205) (1097,3.0171236991882324)* (1265,3.0139153003692627) (296,2.9744224548339844) (1240,2.962930679321289) (356,2.9618403911590576) (2716,2.960765838623047) (1,2.920926332473755)* (318,2.8872718811035156) (1617,2.8783414363861084) (457,2.8597660064697266)
85066: (2858,1.9544686079025269) (1196,1.9498615264892578) (260,1.9122984409332275) (608,1.8783864974975586) (1210,1.8104305267333984) (1270,1.7995500564575195) (1198,1.7891461849212646) (1197,1.7699313163757324) (1617,1.7556960582733154) (2396,1.7546947002410889) (589,1.7469089031219482) (527,1.7343882322311401) (858,1.734320044517517) (296,1.7340424060821533) (1097,1.7295327186584473) (2028,1.7149193286895752) (480,1.713313341140747) (318,1.712856411933899) (2571,1.7123898267745972) (1265,1.7063775062561035)
84959: (480,2.4877262115478516) (260,2.475945472717285) (1196,2.472517967224121) (2858,2.453214645385742) (2571,2.4427154064178467) (589,2.434685707092285) (1210,2.427145004272461) (2916,2.3705766201019287) (1580,2.3681640625) (2628,2.366807699203491) (1270,2.346377372741699) (2028,2.3241968154907227) (110,2.3194637298583984) (1197,2.284235954284668) (593,2.2465856075286865) (2716,2.245635986328125)* (1198,2.224858522415161) (356,2.2230591773986816) (1265,2.214268684387207) (3578,2.202573776245117)
81460: (260,1.8741657733917236) (1196,1.8739230632781982) (2571,1.8413729667663574) (1210,1.8351527452468872) (2916,1.7848905324935913) (1580,1.7843501567840576)* (2628,1.782280445098877) (1270,1.7769811153411865) (2028,1.7552639245986938) (110,1.7525051832199097)* (2762,1.7378926277160645) (1197,1.7315328121185303) (593,1.7056671380996704) (2716,1.696311116218567) (1198,1.6884539127349854) (356,1.6800472736358643) (1265,1.6772454977035522) (1097,1.6683919429779053) (1240,1.6664618253707886) (3578,1.65901517868042)
81791: (480,1.5859413146972656) (2916,1.563645362854004) (2628,1.5497987270355225) (1580,1.5300604104995728) (2571,1.5272682905197144) (589,1.4906973838806152) (380,1.4686774015426636) (780,1.4555046558380127) (1210,1.4529308080673218) (2699,1.4487435817718506) (733,1.4409078359603882) (260,1.4317495822906494) (316,1.4314477443695068) (1573,1.4264614582061768) (1917,1.415449619293213) (3578,1.40497887134552) (1196,1.4018182754516602) (2710,1.3968623876571655) (377,1.3904567956924438) (2716,1.3857533931732178)
80029: (2858,2.9302659034729004)* (593,2.744077682495117) (1210,2.692234516143799)* (1617,2.661536693572998) (1197,2.640678882598877) (858,2.6277809143066406)* (296,2.5986242294311523)* (1097,2.5839226245880127) (541,2.5793895721435547) (589,2.575439691543579) (2762,2.522307872772217) (2571,2.512535572052002) (480,2.5086612701416016) (924,2.4768757820129395) (1259,2.461817741394043) (50,2.4588301181793213) (1240,2.447681427001953)* (1136,2.445087432861328) (356,2.394540309906006) (1304,2.375875473022461)
79506: (1196,2.9608235359191895) (260,2.952341318130493) (2858,2.9499006271362305)* (480,2.906540870666504) (2571,2.867495059967041) (589,2.866342782974243) (1270,2.792116641998291) (1580,2.754063129425049) (2628,2.746591567993164) (2916,2.7452056407928467) (110,2.7371010780334473) (1197,2.72218656539917) (593,2.7072362899780273) (1198,2.6724720001220703)* (608,2.6446166038513184) (1265,2.639530658721924) (1097,2.63059139251709) (356,2.622199773788452) (1240,2.6073999404907227) (1,2.582777261734009)
80050: (1196,2.1642019748687744) (608,2.120142698287964) (260,2.1135592460632324) (593,2.035594940185547) (1198,1.9881420135498047)* (1210,1.9875015020370483) (1270,1.9841346740722656) (1617,1.9830970764160156) (858,1.961087942123413)* (1197,1.9538729190826416) (2396,1.9499530792236328) (527,1.9422221183776855) (296,1.9283528327941895) (541,1.9252662658691406) (318,1.9167561531066895) (1097,1.915595531463623) (589,1.893724799156189) (1265,1.878756046295166) (2028,1.8674663305282593) (2997,1.86597740650177)
79533: (480,3.0613837242126465) (260,3.0401792526245117)* (2858,3.0105488300323486)* (2916,2.917550563812256) (2628,2.917005777359009) (1580,2.9152348041534424) (110,2.8507237434387207) (2762,2.8239407539367676)* (2716,2.761068820953369)* (593,2.7562389373779297) (356,2.7312471866607666) (1265,2.719820976257324) (1240,2.703800916671753)* (457,2.657604932785034) (608,2.652608871459961) (780,2.6378653049468994) (377,2.5934624671936035) (1610,2.5699567794799805) (1573,2.5150249004364014) (1200,2.509758710861206)*
79489: (1210,3.4579432010650635) (480,3.4322948455810547) (589,3.414562463760376)* (1270,3.3742318153381348) (1197,3.2957139015197754) (608,3.2854177951812744) (110,3.266669273376465) (1198,3.2618141174316406)* (1580,3.2369232177734375) (2628,3.213123321533203) (2916,3.2081375122070312) (2396,3.1987321376800537) (1097,3.1964902877807617)* (1265,3.1934475898742676)* (1240,3.137155532836914) (356,3.1344234943389893) (2716,3.1310482025146484) (527,3.090243339538574) (1214,3.0386345386505127) (457,3.0233516693115234)
81575: (1196,2.695014715194702) (1210,2.6747663021087646) (2858,2.667644500732422) (1270,2.5714144706726074) (2762,2.5336618423461914) (1197,2.4974682331085205) (2716,2.4924585819244385) (3578,2.461331844329834) (356,2.4548163414001465) (593,2.4335474967956543) (1265,2.4242022037506104) (1240,2.421442985534668) (1,2.4159395694732666) (1198,2.4152941703796387) (1097,2.3983540534973145)* (1127,2.3619871139526367) (2396,2.356414318084717) (296,2.320756435394287) (1573,2.320657730102539)* (608,2.3143157958984375)
82665: (608,2.067056655883789) (1196,2.0284605026245117) (1617,1.9369194507598877) (858,1.9187899827957153)* (912,1.8934555053710938)* (1294,1.8784397840499878) (1198,1.8735072612762451) (1193,1.8666071891784668) (1304,1.8558180332183838)* (1394,1.8451778888702393)* (2396,1.8353183269500732) (1221,1.8341600894927979) (1270,1.8333823680877686) (924,1.8250954151153564) (1247,1.8171217441558838) (296,1.8133397102355957) (1210,1.812483310699463) (1197,1.8123877048492432) (750,1.8090486526489258)* (908,1.8031611442565918)*
81024: (480,2.398392677307129) (2571,2.3461670875549316) (589,2.3228273391723633) (260,2.317049503326416) (2916,2.310089349746704) (1196,2.30037260055542) (1580,2.2938225269317627) (1210,2.2923641204833984) (2858,2.277836322784424) (2028,2.2009963989257812) (1270,2.1983883380889893) (2762,2.1754908561706543) (1197,2.1354618072509766) (356,2.109610080718994) (780,2.107736349105835) (1,2.0759682655334473) (1240,2.0754165649414062) (1265,2.0728702545166016) (593,2.0707945823669434) (457,2.062458038330078)
85265: (1196,2.570651054382324)* (2858,2.5668201446533203) (260,2.5433497428894043) (1210,2.4460434913635254) (589,2.403890371322632) (1270,2.3995871543884277)* (2571,2.383242130279541) (1197,2.3485794067382812) (1198,2.335704803466797)* (2028,2.3297650814056396) (2762,2.308854103088379) (110,2.3062682151794434) (2396,2.289152145385742) (1097,2.281132936477661) (1265,2.2720680236816406) (296,2.260589361190796) (1580,2.260531425476074) (2628,2.237793207168579) (2916,2.234511613845825) (1240,2.2235398292541504)
